Background: 255
(99, 108, 7, 3, 125)
(61, 118, 49, 3, 184)
(184, 82, 1, 7, 107)
(109, 43, 4, 20, 91)
(128, 16, 6, 3, 177)
(193, 86, 1, 4, 224)
(8, 87, 34, 5, 13)
(134, 116, 8, 2, 171)
(199, 75, 1, 9, 247)
(61, 83, 2, 20, 148)
(189, 107, 5, 1, 84)
(38, 84, 4, 27, 3)
(149, 95, 32, 1, 129)
(0, 132, 7, 1, 100)
(141, 113, 11, 3, 179)
(184, 97, 1, 14, 190)
(56, 113, 65, 1, 173)
(38, 29, 8, 5, 98)
(92, 121, 10, 3, 184)
(196, 114, 12, 5, 161)
(107, 115, 65, 0, 120)
(162, 67, 35, 1, 158)
(157, 58, 19, 4, 56)
(69, 42, 58, 1, 131)
(110, 115, 51, 1, 183)
(194, 100, 5, 7, 42)
(196, 89, 3, 1, 193)
(110, 132, 78, 0, 222)
(158, 93, 23, 1, 140)
(60, 7, 12, 15, 254)
(149, 102, 33, 1, 130)
(137, 89, 0, 6, 106)
(178, 49, 21, 11, 254)
(62, 115, 30, 1, 153)
(13, 55, 5, 6, 175)
(183, 109, 1, 1, 175)
(152, 18, 7, 4, 181)
(147, 124, 5, 1, 164)
(191, 122, 6, 1, 160)
(109, 132, 7, 0, 255)
(171, 30, 6, 11, 255)
(18, 69, 5, 3, 117)
(27, 107, 3, 5, 29)
(192, 71, 1, 9, 200)
(32, 79, 5, 10, 51)
(109, 129, 23, 1, 183)
(110, 132, 71, 0, 150)
(21, 114, 11, 1, 65)
(196, 116, 18, 2, 156)
(7, 77, 19, 4, 51)
(190, 126, 4, 0, 34)
(180, 41, 0, 1, 255)
(69, 58, 17, 1, 91)
(132, 111, 9, 2, 165)
(121, 123, 25, 0, 126)
(46, 126, 15, 2, 118)
(114, 54, 25, 2, 207)
(6, 51, 8, 5, 183)
(38, 116, 26, 2, 126)
(161, 111, 0, 5, 169)
(6, 58, 3, 22, 86)
(151, 130, 48, 1, 173)
